909284,1
909285,79457
988742,1
988743,-545
988198,2
988200,-4
988196,1645
989841,2716
992557,-991298
1259,5
1264,988578
989842,-988878
964,991595
992559,-991299
1260,873253
874513,-873250
1263,873251
874514,28136
902650,1
902651,-7147
895504,41454
936958,-935724
1234,-271
963,840958
841921,95038
936959,1
936960,1
936961,-95039
841922,95040
936962,1
936963,1
936964,1
936965,1
936966,1
936967,1
936968,1
936969,1
936970,1
936971,1
936972,1
936973,1
936974,1
936975,1
936976,1
936977,1
936978,1
936979,1
936980,1
936981,1
936982,1
936983,1
936984,1
936985,-95062
841923,95063
936986,1
936987,1
936988,1
936989,1
936990,1
936991,1
936992,1
936993,1
936994,1
936995,1
936996,1
936997,1
936998,1
936999,1
937000,1
937001,1
937002,1
937003,1
937004,1
937005,1
937006,1
937007,1
937008,1
937009,-95085
841924,95086
937010,1
937011,1
937012,1
937013,1
937014,1
937015,1
937016,1
937017,1
937018,1
937019,1
937020,1
937021,1
937022,1
937023,1
937024,1
937025,1
937026,1
937027,1
937028,1
937029,1
937030,1
937031,1
937032,1
937033,-95108
841925,95109
937034,1
937035,1
937036,1
937037,1
937038,1
937039,1
937040,1
937041,1
937042,1
937043,1
937044,1
937045,1
937046,1
937047,1
937048,1
937049,1
937050,1
937051,1
937052,1
937053,1
937054,1
937055,1
937056,1
937057,-95131
841926,95132
937058,1
937059,1
937060,1
937061,1
937062,1
937063,1
937064,1
937065,1
937066,1
937067,1
937068,1
937069,1
937070,1
937071,1
937072,1
937073,1
937074,1
937075,1
937076,1
937077,1
937078,1
937079,1
937080,1
937081,-95154
841927,95155
937082,1
937083,1
937084,1
937085,1
937086,1
937087,1
937088,1
937089,1
937090,1
937091,1
937092,1
937093,1
937094,1
937095,1
937096,1
937097,1
937098,1
937099,1
937100,1
937101,1
937102,1
937103,1
937104,1
937105,-95177
841928,95178
937106,1
937107,1
937108,1
937109,1
937110,1
937111,1
937112,1
937113,1
937114,1
937115,1
937116,1
937117,1
937118,1
937119,1
937120,1
937121,1
937122,1
937123,1
937124,1
937125,1
937126,1
937127,1
937128,1
937129,-95200
841929,95201
937130,1
937131,1
937132,1
937133,1
937134,1
937135,1
937136,1
937137,1
937138,1
937139,1
937140,1
937141,1
937142,1
937143,1
937144,1
937145,1
937146,1
937147,1
937148,1
937149,1
937150,1
937151,1
937152,1
937153,-95223
841930,95224
937154,1
937155,1
937156,1
937157,1
937158,1
937159,1
937160,1
937161,1
937162,1
937163,1
937164,1
937165,1
937166,1
937167,1
937168,1
937169,1
937170,1
937171,1
937172,1
937173,1
937174,1
937175,1
937176,1
937177,-95246
841931,95247
937178,1
937179,1
937180,1
937181,1
937182,1
937183,1
937184,1
937185,1
937186,1
937187,1
937188,1
937189,1
937190,1
937191,1
937192,1
937193,1
937194,1
937195,1
937196,1
937197,1
937198,1
937199,1
937200,1
937201,-95269
841932,95270
937202,1
937203,1
937204,1
937205,1
937206,1
937207,1
937208,1
937209,1
937210,1
937211,1
937212,1
937213,1
937214,1
937215,1
937216,1
937217,1
937218,1
937219,1
937220,1
937221,1
937222,1
937223,1
937224,1
937225,-95292
841933,95293
937226,1
937227,1
937228,1
937229,1
937230,1
937231,1
937232,1
937233,1
937234,1
937235,1
937236,1
937237,1
937238,1
937239,1
937240,1
937241,1
937242,1
937243,1
937244,1
937245,1
937246,1
937247,1
937248,1
937249,-95315
841934,95316
937250,1
937251,1
937252,1
937253,1
937254,1
937255,1
937256,1
937257,1
937258,1
937259,1
937260,1
937261,1
937262,1
937263,1
937264,1
937265,1
937266,1
937267,1
937268,1
937269,1
937270,1
937271,1
937272,1
937273,-95338
841935,95339
937274,1
937275,1
937276,1
937277,1
937278,1
937279,1
937280,1
937281,1
937282,1
937283,1
937284,1
937285,1
937286,1
937287,1
937288,1
937289,1
937290,1
937291,1
937292,1
937293,1
937294,1
937295,1
937296,1
937297,-95361
841936,95362
937298,1
937299,1
937300,1
937301,1
937302,1
937303,1
937304,1
937305,1
937306,1
937307,1
937308,1
937309,1
937310,1
937311,1
937312,1
937313,1
937314,1
937315,1
937316,1
937317,1
937318,1
937319,1
937320,1
937321,-95384
841937,95385
937322,1
937323,1
937324,1
937325,1
937326,1
937327,1
937328,1
937329,1
937330,1
937331,1
937332,1
937333,1
937334,1
937335,1
937336,1
937337,1
937338,1
937339,1
937340,1
937341,1
937342,1
937343,1
937344,1
937345,-95407
841938,95408
937346,1
937347,1
937348,1
937349,1
937350,1
937351,1
937352,1
937353,1
937354,1
937355,1
937356,1
937357,1
937358,1
937359,1
937360,1
937361,1
937362,1
937363,1
937364,1
937365,1
937366,1
937367,1
937368,1
937369,-95430
841939,95431
937370,1
937371,1
937372,1
937373,1
937374,1
937375,1
937376,1
937377,1
937378,1
937379,1
937380,1
937381,1
937382,1
937383,1
937384,1
937385,1
937386,1
937387,1
937388,1
937389,1
937390,1
937391,1
937392,1
937393,-95453
841940,95454
937394,1
937395,1
937396,1
937397,1
937398,1
937399,1
937400,1
937401,1
937402,1
937403,1
937404,1
937405,1
937406,1
937407,1
937408,1
937409,1
937410,1
937411,1
937412,1
937413,1
937414,1
937415,1
937416,1
937417,-95476
841941,95477
937418,1
937419,1
937420,1
937421,1
937422,1
937423,1
937424,1
937425,1
937426,1
937427,1
937428,1
937429,1
937430,1
937431,1
937432,1
937433,1
937434,1
937435,1
937436,1
937437,1
937438,1
937439,1
937440,1
937441,-95499
841942,95500
937442,1
937443,1
937444,1
937445,1
937446,1
937447,1
937448,1
937449,1
937450,1
937451,1
937452,1
937453,1
937454,1
937455,1
937456,1
937457,1
937458,1
937459,1
937460,1
937461,1
937462,1
937463,1
937464,1
937465,-95522
841943,95523
937466,1
937467,1
937468,1
937469,1
937470,1
937471,1
937472,1
937473,1
937474,1
937475,1
937476,1
937477,1
937478,1
937479,1
937480,1
937481,1
937482,1
937483,1
937484,1
937485,1
937486,1
937487,1
937488,1
937489,-95545
841944,95546
937490,1
937491,1
937492,1
937493,1
937494,1
937495,1
937496,1
937497,1
937498,1
937499,1
937500,1
937501,1
937502,1
937503,1
937504,1
937505,1
937506,1
937507,1
937508,1
937509,1
937510,1
937511,1
937512,1
937513,-95568
841945,95569
937514,1
937515,1
937516,1
937517,1
937518,1
937519,1
937520,1
937521,1
937522,1
937523,1
937524,1
937525,1
937526,1
937527,1
937528,1
937529,1
937530,1
937531,1
937532,1
937533,1
937534,1
937535,1
937536,1
937537,-95591
841946,95592
937538,1
937539,1
937540,1
937541,1
937542,1
937543,1
937544,1
937545,1
937546,1
937547,1
937548,1
937549,1
937550,1
937551,1
937552,1
937553,1
937554,1
937555,1
937556,1
937557,1
937558,1
937559,1
937560,1
937561,-95614
841947,95615
937562,1
937563,1
937564,1
937565,1
937566,1
937567,1
937568,1
937569,1
937570,1
937571,1
937572,1
937573,1
937574,1
937575,1
937576,1
937577,1
937578,1
937579,1
937580,1
937581,1
937582,1
937583,1
937584,1
937585,-95637
841948,95638
937586,1
937587,1
937588,1
937589,1
937590,1
937591,1
937592,1
937593,1
937594,1
937595,1
937596,1
937597,1
937598,1
937599,1
937600,1
937601,1
937602,1
937603,1
937604,1
937605,1
937606,1
937607,1
937608,1
