0,20000
20000,0
0,1953
1953,1
1,20000
20000,20000
20000,5
5,20000
20000,20000
20000,6634
6634,20000
20000,2
2,396
396,5
5,20000
20000,0
0,18119
18119,6641
6641,6602
6602,935
935,18082
18082,20000
20000,20000
20000,20000
20000,1
1,20000
20000,20000
20000,20000
20000,20000
20000,24
24,101
101,28
28,1527
1527,20000
20000,0
0,20000
20000,20000
20000,20000
20000,57
57,20000
20000,7154
7154,20000
20000,20000
20000,9
9,324
324,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,5
5,425
425,20000
20000,20000
20000,53
53,13387
13387,20000
20000,0
0,20000
20000,140
140,20000
20000,20000
20000,20000
20000,7
7,20000
20000,20000
20000,0
0,0
0,0
0,0
0,20000
20000,230
230,1485
1485,20000
20000,20000
20000,68
68,693
693,817
817,403
403,69
69,90
90,425
425,130
130,61
61,0
0,637
637,20000
20000,20000
20000,5350
5350,20000
20000,20000
20000,20000
20000,11477
11477,745
745,20000
20000,1299
1299,90
90,1021
1021,20000
20000,20000
20000,3163
3163,37
37,20000
20000,20000
20000,5
5,20000
20000,20000
20000,20000
20000,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,129
129,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,85
85,473
473,85
85,85
85,85
85,413
413,85
85,20000
20000,0
0,2668
2668,20000
20000,198
198,20000
20000,20000
20000,20000
20000,11277
11277,20000
20000,9870
9870,7209
7209,20000
20000,7209
7209,682
682,4431
4431,1818
1818,3590
3590,20000
20000,20000
20000,6557
6557,20000
20000,5
5,20000
20000,22
22,20000
20000,752
752,140
140,383
383,117
117,270
270,117
117,270
270,117
117,270
270,117
117,140
140,383
383,140
140,383
383,140
140,383
383,117
117,270
270,117
117,270
270,117
117,270
270,117
117,270
270,117
117,140
140,383
383,140
140,383
383,117
117,270
270,117
117,270
270,117
117,270
270,117
117,270
270,117
117,140
140,383
383,140
140,383
383,140
140,383
383,117
117,270
270,117
117,270
270,117
117,270
270,117
117,140
140,383
383,140
140,383
383,140
140,383
383,117
117,270
270,117
117,270
270,117
117,270
270,117
117,140
140,383
383,752
752,140
140,383
383,117
117,270
270,117
117,270
270,117
117,270
270,117
117,140
140,20000
20000,20000
20000,0
0,20000
20000,2189
2189,0
0,13366
13366,20000
20000,20000
20000,7046
7046,0
0,20000
20000,2873
2873,13398
13398,0
0,20000
20000,20000
20000,1289
1289,20000
20000,11477
11477,11477
11477,2022
2022,20000
20000,20000
20000,5
5,20000
20000,6
6,20000
20000,41
41,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,22
22,21
21,21
21,21
21,21
21,21
21,599
599,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,22
22,21
21,21
21,21
21,21
21,21
21,599
599,41
41,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,21
21,22
22,21
21,21
21,21
21,21
21,599
599,20000
20000,0
0,11093
11093,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,7209
7209,3229
3229,4431
4431,682
682,7209
7209,103
103,745
745,4883
4883,5071
5071,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,1102
1102,20000
20000,4669
4669,20000
20000,20000
20000,2407
2407,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,49
49,20000
20000,3702
3702,20000
20000,20000
20000,20000
20000,0
0,20000
20000,20000
20000,20000
20000,9
9,20000
20000,10239
10239,20000
20000,6322
6322,20000
20000,1400
1400,20000
20000,18
18,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,85
85,10629
10629,20000
20000,20000
20000,318
318,18061
18061,20000
20000,20000
20000,20000
20000,20000
20000,154
154,20000
20000,20000
20000,6329
6329,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,533
533,20000
20000,20000
20000,20000
20000,20000
20000,0
0,20000
20000,20000
20000,0
0,10
10,0
0,2
2,2
2,2
2,0
0,0
0,23
23,101
101,1
1,0
0,20000
20000,20000
20000,20000
20000,20000
20000,0
0,0
0,20000
20000,20000
20000,20000
20000,935
935,0
0,20000
20000,10345
10345,20000
20000,11212
11212,20000
20000,20000
20000,18
18,425
425,337
337,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,4943
4943,20000
20000,20000
20000,20000
20000,11078
11078,11297
11297,20000
20000,20000
20000,20000
20000,40
40,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,359
359,28
28,0
0,20000
20000,20000
20000,20000
20000,20000
20000,3133
3133,20000
20000,0
0,20000
20000,1
1,6118
6118,20000
20000,20000
20000,474
474,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,20000
20000,9752
9752,20000
20000,20000
20000,0
0,5
5,20000
20000,20000
20000,20000
20000,20000
20000,1239
1239,20000
20000,20000
20000,20000
20000,4395
4395,20000
20000,101
101,20000
20000,1671
