938405,1
938406,30639
969045,1
969046,1007
970053,2
970055,-967080
2975,950060
953035,4
953039,17020
970059,-17005
953054,15996
969050,-15998
953052,3
953055,-21
953034,4
953038,-145855
807183,1
807184,-37614
769570,18318
787888,-18272
769616,-47
769569,22553
792122,-22561
769561,22562
792123,177931
970054,2
970056,1905
971961,-222393
749568,219927
969495,-199919
769576,16
769592,-11
769581,17
769598,-39
769559,-755614
13945,1
13946,755636
769582,18192
787774,-18206
769568,34
769602,18536
788138,-2175
785963,-781502
4461,765119
769580,8
769588,-10
769578,-755393
14185,755388
769573,202389
971962,-957775
14187,755370
769557,201298
970855,-967275
3580,765880
769460,-755255
14205,4
14209,-191
14018,-9196
4822,764744
769566,29
769595,22529
792124,60887
853011,1
853012,-65226
787786,149
787935,-773723
14212,773555
787767,-46391
741376,6
741382,45387
786769,-45392
741377,1
741378,1
741379,1
741380,1
741381,46434
787815,94
787909,-104
787805,-785833
1972,785909
787881,38
787919,-147
787772,367
788139,-278
787861,41
787902,72
787974,-191
787783,156
787939,-2
787937,1
787938,-158
787780,-55102
732678,8192
740870,-9216
731654,56211
787865,-773677
14188,733332
747520,-5632
741888,1024
742912,45033
787945,-93
787852,72
787924,-117
787807,-47961
739846,48026
787872,-34
787838,20
787858,-773716
14142,849425
863567,4
863571,-849371
14200,-5505
8695,855165
863860,-4
863856,-4
863852,-4
863848,-4
863844,-4
863840,-4
863836,-4
863832,-4
863828,-4
863824,-4
863820,-4
863816,-4
863812,-4
863808,-4
863804,-5
863799,-4
863795,-4
863791,-4
863787,-4
863783,-4
863779,-4
863775,-4
863771,-4
863767,-4
863763,-4
863759,-4
863755,-4
863751,-4
863747,-4
863743,-4
863739,-4
863735,-4
863731,-4
863727,-4
863723,-4
863719,-4
863715,-4
863711,-4
863707,-4
863703,-4
863699,-4
863695,-4
863691,-4
863687,-4
863683,-4
863679,-4
863675,-4
863671,-4
863667,-4
863663,-4
863659,-4
863655,-4
863651,-4
863647,-4
863643,-4
863639,-4
863635,-4
863631,-4
863627,-4
863623,-4
863619,-4
863615,-4
863611,-4
863607,-4
863603,-4
863599,-4
863595,-4
863591,-4
863587,-4
863583,-4
863579,-4
863575,-12
863563,-4
863559,-4
863555,-4
863551,317
863868,-4
863864,-284294
579570,1
579571,-3059
576512,-561779
14733,-28
14705,697999
712704,-41984
670720,-34816
635904,-18432
617472,-10752
606720,-8192
598528,-4608
593920,-7680
586240,-4608
581632,-512
581120,-4096
577024,-1024
576000,1536
577536,7680
585216,9216
594432,-5120
589312,119704
709016,4
709020,-694314
14706,13
14719,694152
708871,-24
708847,149
708996,-173
708823,148
708971,-172
708799,148
708947,-172
708775,148
708923,-172
708751,148
708899,149
709048,-173
708875,149
709024,-173
708851,149
709000,-173
708827,148
708975,-172
708803,148
708951,-172
708779,148
708927,-172
708755,148
708903,-172
708731,148
708879,149
709028,-173
708855,149
709004,-173
708831,148
708979,-172
708807,148
708955,-172
708783,148
708931,-172
708759,148
708907,-172
708735,148
708883,149
709032,-173
708859,149
709008,-173
708835,149
708984,-173
708811,148
708959,-172
708787,148
708935,-172
708763,148
708911,-172
708739,148
708887,149
709036,-173
708863,149
709012,-173
708839,149
708988,-173
708815,148
708963,-172
708791,148
708939,-172
708767,148
708915,-172
708743,148
708891,149
709040,-173
708867,-24
708843,149
708992,-173
708819,148
708967,-172
708795,148
708943,-172
708771,148
708919,-172
708747,148
708895,149
709044,-694326
14718,564334
579052,1
579053,-6125
572928,3065
575993,1
575994,-4602
571392,-556658
14734,565874
580608,-5651
574957,1
574958,-8174
566784,5126
571910,-13850
558060,1
558061,-20973
537088,-522242
14846,-109
14737,551023
565760,-5632
560128,-5632
554496,-13312
541184,12800
553984,76735
630719,4
630723,-615884
14839,5
14844,615867
630711,24
630735,12
630747,12
630759,12
630771,12
630783,12
630795,12
630807,12
630819,12
630831,12
630843,12
630855,12
630867,12
630879,12
630891,12
630903,12
630915,12
630927,12
630939,13
630952,12
630964,12
630976,12
630988,12
631000,12
631012,-309
630703,12
630715,12
630727,12
630739,12
630751,12
630763,12
630775,12
630787,12
630799,12
630811,12
630823,12
630835,12
630847,12
630859,12
630871,12
630883,12
630895,12
630907,12
630919,12
630931,12
630943,13
630956,12
630968,12
630980,12
630992,12
631004,12
631016,-309
630707,24
630731,12
630743,12
630755,12
630767,12
630779,12
630791,12
630803,12
630815,12
630827,12
630839,12
630851,12
630863,12
630875,12
630887,12
630899,12
630911,12
630923,12
630935,12
630947,13
630960,12
630972,12
630984,12
630996,12
631008,-309
630699,-268222
362477,1
362478,-6126
356352,-341493
14859,449525
464384,-30720
433664,-24064
409600,-32768
376832,-4608
372224,-3584
368640,-4096
364544,-512
364032,-4608
359424,512
359936,1024
360960,4096
365056,-1536
363520,-348679
14841,957814
972655,-104724
867931,-855231
12700,868672
881372,-879369
2003,962906
964909,-962751
2158,819
2977,9749
12726,-712
12014,876827
888841,-878075
10766,1940
12706,-10578
2128,879236
881364,-869392
11972,-9826
2146,962762
964908,-76070
888838,-886722
2116,28
2144,879186
881330,7665
888995,-874090
14905,852838
867743,-852835
14908,1
14909,950002
964911,-96976
867935,13435
881370,8
881378,-868671
12707,-734
11973,869406
881379,47139
928518,-916868
11650,1058
12708,868653
881361,15
881376,7456
888832,-873497
15335,873344
888679,-876552
12127,876550
888677,-4
888673,-20978
867695,-856007
11688,880346
892034,-13
892021,-24287
867734,-855721
12013,876651
888664,-876551
12113,876553
888666,254
888920,-877222
11698,880291
891989,-1131
890858,-879174
11684,880333
892017,-880424
11593,849764
861357,-849240
12117,855103
867220,-857379
9841,879180
889021,491
889512,-879669
9843,849836
859679,29172
888851,-876836
12015,1
12016,876640
888656,-876555
12101,1
12102,9
12111,1
12112,3
12115,3
12118,3
12121,1
12122,1
12123,14
12137,-11
12126,2
12128,1
12129,869228
881357,-868656
12701,866702
879403,-866701
12702,1
12703,1
12704,866709
879413,-866550
12863,-10699
2164,-47
2117,1
2118,865806
867924,-6597
861327,30679
892006,-3179
888827,-20912
867915,20919
888834,15
888849,-191
888658,97
888755,-20830
867925,-856038
11887,878773
890660,-878775
11885,876765
888650,-876769
11881,880120
892001,-880578
